6123,0ns
19,22s
16,22.567614013s
18,22.574703816s
20,22.586041882s
36,22.59771094s
18,22.61252711s
19,22.624222833s
18,22.640360327s
23,22.655702603s
19,22.67759907s
22,22.692872139s
21,22.709047549s
27,22.725034421s
20,22.744232249s
23,22.760869454s
22,22.778991477s
27,22.800108873s
22,22.836463043s
25,22.854542606s
24,22.874513657s
46,22.892865557s
30,22.916380645s
30,22.936320442s
28,22.959159847s
27,22.982291762s
21,23.009187675s
26,23.029436406s
26,23.0532736s
15,23.076064934s
17,23.103958665s
12,23.1261026s
12,23.151389103s
9,23.175646505s
2,23.222479034s
0,23.253266182s
1,23.284045247s
0,23.312622454s
1,23.340228986s
